Chart Recorder Data File Tue, Oct 27, 2015 11:40 AM
Time (s)	CH1 (V)  	CH2 (V)  
11:37:52.144	-1.007739	0.378297
11:37:52.244	-1.008696	0.378297
11:37:52.344	-1.008058	0.378929
11:37:52.444	-1.008696	0.378613
11:37:52.544	-1.009335	0.378929
11:37:52.644	-1.008696	0.379245
11:37:52.744	-1.008377	0.378929
11:37:52.844	-1.009335	0.378929
11:37:52.944	-1.008377	0.378929
11:37:53.044	-1.008696	0.379245
11:37:53.144	-1.007739	0.379245
11:37:53.244	-1.008377	0.378929
11:37:53.344	-1.008377	0.379877
11:37:53.444	-1.008377	0.379245
11:37:53.544	-1.008377	0.378929
11:37:53.644	-1.008377	0.379245
11:37:53.744	-1.008058	0.379561
11:37:53.844	-1.008377	0.379245
11:37:53.944	-1.008377	0.379245
11:37:54.044	-1.008696	0.379561
11:37:54.144	-1.008377	0.379877
11:37:54.244	-1.008377	0.380193
11:37:54.344	-1.008058	0.379245
11:37:54.444	-1.008058	0.380193
11:37:54.544	-1.008377	0.379877
11:37:54.644	-1.008058	0.379877
11:37:54.744	-1.008058	0.380509
11:37:54.844	-1.008377	0.379877
11:37:54.944	-1.008377	0.379561
11:37:55.044	-1.007739	0.379561
11:37:55.144	-1.008696	0.380193
11:37:55.244	-1.008377	0.380193
11:37:55.344	-1.007739	0.380193
11:37:55.444	-1.007739	0.379561
11:37:55.544	-1.007100	0.379877
11:37:55.644	-1.008058	0.379561
11:37:55.744	-1.007739	0.379877
11:37:55.844	-1.006781	0.379877
11:37:55.944	-1.007100	0.380193
11:37:56.044	-1.007739	0.379877
11:37:56.144	-1.007100	0.379877
11:37:56.244	-1.007739	0.379561
11:37:56.344	-1.007739	0.379245
11:37:56.444	-1.008058	0.378929
11:37:56.544	-1.008377	0.379561
11:37:56.644	-1.008058	0.379245
11:37:56.744	-1.008696	0.378929
11:37:56.843	-1.008058	0.380193
11:37:56.943	-1.008058	0.379877
11:37:57.043	-1.008377	0.380193
11:37:57.143	-1.008058	0.379561
11:37:57.243	-1.008377	0.379561
11:37:57.343	-1.008377	0.379561
11:37:57.443	-1.008058	0.378929
11:37:57.543	-1.008058	0.379561
11:37:57.643	-1.008377	0.380193
11:37:57.743	-1.007739	0.378929
11:37:57.843	-1.008377	0.379561
11:37:57.943	-1.008377	0.379561
11:37:58.043	-1.008058	0.379245
11:37:58.143	-1.008058	0.378929
11:37:58.243	-1.008696	0.379877
11:37:58.343	-1.008377	0.379877
11:37:58.443	-1.008058	0.379561
11:37:58.543	-1.008058	0.379245
11:37:58.643	-1.008696	0.379561
11:37:58.743	-1.008696	0.379245
11:37:58.843	-1.008058	0.379561
11:37:58.943	-1.008377	0.379561
11:37:59.043	-1.008377	0.379561
11:37:59.143	-1.009335	0.379561
11:37:59.243	-1.008696	0.378929
11:37:59.343	-1.009015	0.378613
11:37:59.443	-1.008696	0.379245
11:37:59.543	-1.008377	0.379561
11:37:59.643	-1.009015	0.379561
11:37:59.743	-1.009015	0.378929
11:37:59.843	-1.009015	0.378929
11:37:59.943	-1.008696	0.378929
11:38:00.043	-1.008058	0.378929
11:38:00.143	-1.007100	0.379245
11:38:00.243	-1.008058	0.378297
11:38:00.343	-1.008377	0.378613
11:38:00.443	-1.008058	0.379245
11:38:00.543	-1.007420	0.379245
11:38:00.643	-1.008058	0.377981
11:38:00.743	-1.008696	0.379245
11:38:00.843	-1.008696	0.378929
